fact_id,student_key,employer_key,contact_key,event_key,event_date_key,hire_date_key,alumni_employee_id_at_employer,participated_university_event_flag,participated_outside_event_flag,alumni_event_flag,applications_submitted,interviews_count,job_offers_count,hired_flag,donations_amount,mentorship_hours,referrals_made,engagement_score,job_role
212,212,212,212,212,20200730,20200803,EMP-00212-00212,0,0,1,4,0,0,0,14.67,6.7,2,2.60,"Business Analyst"
213,213,213,213,213,20200731,20200804,EMP-00213-00213,1,0,0,3,1,0,0,15.33,7.5,0,2.70,"Scrum Master"
214,214,214,214,214,20200801,20200805,EMP-00214-00214,0,1,0,5,2,0,0,16.00,8.3,1,3.60,"Test Engineer"
215,215,215,215,215,20200802,20200806,EMP-00215-00215,0,0,1,2,3,1,1,16.67,9.2,2,4.30,"Data Test Engineer"
216,216,216,216,216,20200803,20200807,EMP-00216-00216,1,0,0,1,0,1,1,17.33,0.0,0,1.40,"Project Manager"
217,217,217,217,217,20200804,20200808,EMP-00217-00217,0,1,0,3,1,1,0,18.00,0.8,1,1.30,"Data Analyst"
218,218,218,218,218,20200805,20200809,EMP-00218-00218,0,0,1,5,2,0,0,18.67,1.7,2,3.00,"Data Engineer"
219,219,219,219,219,20200806,20200810,EMP-00219-00219,1,0,0,4,3,0,0,19.33,2.5,0,3.10,"AI Engineer"
220,220,220,220,220,20200807,20200811,EMP-00220-00220,0,1,0,1,0,1,1,20.00,3.3,1,3.00,"ML Engineer"
221,221,221,221,221,20200808,20200812,EMP-00221-00221,0,0,1,3,1,1,1,20.67,4.2,2,4.70,"Data Scientist"
222,222,222,222,222,20200809,20200813,EMP-00222-00222,1,0,0,2,2,0,0,21.33,5.0,0,0.80,"Data Specialist"
223,223,223,223,223,20200810,20200814,EMP-00223-00223,0,1,0,4,3,0,0,22.00,5.8,1,1.70,"SecOps Engineer"
224,224,224,224,224,20200811,20200815,EMP-00224-00224,0,0,1,6,0,1,0,22.67,6.7,2,3.40,"Security Engineer"
225,225,225,225,225,20200812,20200816,EMP-00225-00225,1,0,0,0,1,1,1,23.33,7.5,0,2.50,"IAM Engineer"
226,226,226,226,226,20200813,20200817,EMP-00226-00226,0,1,0,2,2,1,1,24.00,8.3,1,3.40,"Cyber Professional"
227,227,227,227,227,20200814,20200818,EMP-00227-00227,0,0,1,4,3,0,0,24.67,9.2,2,4.10,SDET
228,228,228,228,228,20200815,20200819,EMP-00228-00228,1,0,0,3,0,0,0,25.33,0.0,0,1.20,"Software Test Engineer"
229,229,229,229,229,20200816,20200820,EMP-00229-00229,0,1,0,5,1,0,0,26.00,0.8,1,2.10,"Software Developer"
230,230,230,230,230,20200817,20200821,EMP-00230-00230,0,0,1,2,2,1,1,26.67,1.7,2,2.80,"Full Stack Developer"
231,231,231,231,231,20200818,20200822,EMP-00231-00231,1,0,0,1,3,1,1,27.33,2.5,0,2.90,"Java Developer"
232,232,232,232,232,20200819,20200823,EMP-00232-00232,0,1,0,3,0,0,0,28.00,3.3,1,2.80,"Python Developer"
233,233,233,233,233,20200820,20200824,EMP-00233-00233,0,0,1,5,1,0,0,28.67,4.2,2,4.50,"Power BI Developer"
234,234,234,234,234,20200821,20200825,EMP-00234-00234,1,0,0,4,2,0,0,29.33,5.0,0,1.60,"Statistics Engineer"
235,235,235,235,235,20200822,20200826,EMP-00235-00235,0,1,0,1,3,1,1,30.00,5.8,1,1.50,HR
236,236,236,236,236,20200823,20200827,EMP-00236-00236,0,0,1,3,0,1,1,30.67,6.7,2,3.20,"Business Analyst"
237,237,237,237,237,20200824,20200828,EMP-00237-00237,1,0,0,2,1,0,0,31.33,7.5,0,2.30,"Scrum Master"
238,238,238,238,238,20200825,20200829,EMP-00238-00238,0,1,0,4,2,1,0,32.00,8.3,1,3.20,"Test Engineer"
239,239,239,239,239,20200826,20200830,EMP-00239-00239,0,0,1,6,3,0,0,32.67,9.2,2,4.90,"Data Test Engineer"
240,240,240,240,240,20200827,20200831,EMP-00240-00240,1,0,0,0,0,1,1,33.33,0.0,0,1.00,"Project Manager"
241,241,241,241,241,20200828,20200901,EMP-00241-00241,0,1,0,2,1,1,1,34.00,0.8,1,1.90,"Data Analyst"
242,242,242,242,242,20200829,20200902,EMP-00242-00242,0,0,1,4,2,0,0,34.67,1.7,2,2.60,"Data Engineer"
243,243,243,243,243,20200830,20200903,EMP-00243-00243,1,0,0,3,3,0,0,35.33,2.5,0,2.70,"AI Engineer"
244,244,244,244,244,20200831,20200904,EMP-00244-00244,0,1,0,5,0,0,0,36.00,3.3,1,3.60,"ML Engineer"
245,245,245,245,245,20200901,20200905,EMP-00245-00245,0,0,1,2,1,1,1,36.67,4.2,2,4.30,"Data Scientist"
246,246,246,246,246,20200902,20200906,EMP-00246-00246,1,0,0,1,2,1,1,37.33,5.0,0,1.40,"Data Specialist"
247,247,247,247,247,20200903,20200907,EMP-00247-00247,0,1,0,3,3,0,0,38.00,5.8,1,1.30,"SecOps Engineer"
248,248,248,248,248,20200904,20200908,EMP-00248-00248,0,0,1,5,0,0,0,38.67,6.7,2,3.00,"Security Engineer"
249,249,249,249,249,20200905,20200909,EMP-00249-00249,1,0,0,4,1,0,0,39.33,7.5,0,3.10,"IAM Engineer"
250,250,250,250,250,20200906,20200910,EMP-00250-00250,0,1,0,1,2,1,1,40.00,8.3,1,3.00,"Cyber Professional"
251,251,251,251,251,20200907,20200911,EMP-00251-00251,0,0,1,3,3,1,1,40.67,9.2,2,4.70,SDET
252,252,252,252,252,20200908,20200912,EMP-00252-00252,1,0,0,2,0,1,0,41.33,0.0,0,0.80,"Software Test Engineer"
253,253,253,253,253,20200909,20200913,EMP-00253-00253,0,1,0,4,1,0,0,42.00,0.8,1,1.70,"Software Developer"
254,254,254,254,254,20200910,20200914,EMP-00254-00254,0,0,1,6,2,0,0,42.67,1.7,2,3.40,"Full Stack Developer"
255,255,255,255,255,20200911,20200915,EMP-00255-00255,1,0,0,0,3,1,1,43.33,2.5,0,2.50,"Java Developer"
256,256,256,256,256,20200912,20200916,EMP-00256-00256,0,1,0,2,0,1,1,44.00,3.3,1,3.40,"Python Developer"
257,257,257,257,257,20200913,20200917,EMP-00257-00257,0,0,1,4,1,0,0,44.67,4.2,2,4.10,"Power BI Developer"
258,258,258,258,258,20200914,20200918,EMP-00258-00258,1,0,0,3,2,0,0,45.33,5.0,0,1.20,"Statistics Engineer"
259,259,259,259,259,20200915,20200919,EMP-00259-00259,0,1,0,5,3,1,0,46.00,5.8,1,2.10,HR
260,260,260,260,260,20200916,20200920,EMP-00260-00260,0,0,1,2,0,1,1,46.67,6.7,2,2.80,"Business Analyst"
261,261,261,261,261,20200917,20200921,EMP-00261-00261,1,0,0,1,1,1,1,47.33,7.5,0,2.90,"Scrum Master"
262,262,262,262,262,20200918,20200922,EMP-00262-00262,0,1,0,3,2,0,0,48.00,8.3,1,2.80,"Test Engineer"
263,263,263,263,263,20200919,20200923,EMP-00263-00263,0,0,1,5,3,0,0,48.67,9.2,2,4.50,"Data Test Engineer"
264,264,264,264,264,20200920,20200924,EMP-00264-00264,1,0,0,4,0,0,0,49.33,0.0,0,1.60,"Project Manager"
265,265,265,265,265,20200921,20200925,EMP-00265-00265,0,1,0,1,1,1,1,50.00,0.8,1,1.50,"Data Analyst"
266,266,266,266,266,20200922,20200926,EMP-00266-00266,0,0,1,3,2,1,1,50.67,1.7,2,3.20,"Data Engineer"
267,267,267,267,267,20200923,20200927,EMP-00267-00267,1,0,0,2,3,0,0,51.33,2.5,0,2.30,"AI Engineer"
268,268,268,268,268,20200924,20200928,EMP-00268-00268,0,1,0,4,0,0,0,52.00,3.3,1,3.20,"ML Engineer"
269,269,269,269,269,20200925,20200929,EMP-00269-00269,0,0,1,6,1,0,0,52.67,4.2,2,4.90,"Data Scientist"
270,270,270,270,270,20200926,20200930,EMP-00270-00270,1,0,0,0,2,1,1,53.33,5.0,0,1.00,"Data Specialist"
271,271,271,271,271,20200927,20201001,EMP-00271-00271,0,1,0,2,3,1,1,54.00,5.8,1,1.90,"SecOps Engineer"
272,272,272,272,272,20200928,20201002,EMP-00272-00272,0,0,1,4,0,0,0,54.67,6.7,2,2.60,"Security Engineer"
273,273,273,273,273,20200929,20201003,EMP-00273-00273,1,0,0,3,1,1,0,55.33,7.5,0,2.70,"IAM Engineer"
274,274,274,274,274,20200930,20201004,EMP-00274-00274,0,1,0,5,2,0,0,56.00,8.3,1,3.60,"Cyber Professional"
275,275,275,275,275,20201001,20201005,EMP-00275-00275,0,0,1,2,3,1,1,56.67,9.2,2,4.30,SDET
276,276,276,276,276,20201002,20201006,EMP-00276-00276,1,0,0,1,0,1,1,57.33,0.0,0,1.40,"Software Test Engineer"
277,277,277,277,277,20201003,20201007,EMP-00277-00277,0,1,0,3,1,0,0,58.00,0.8,1,1.30,"Software Developer"
278,278,278,278,278,20201004,20201008,EMP-00278-00278,0,0,1,5,2,0,0,58.67,1.7,2,3.00,"Full Stack Developer"
279,279,279,279,279,20201005,20201009,EMP-00279-00279,1,0,0,4,3,0,0,59.33,2.5,0,3.10,"Java Developer"
280,280,280,280,280,20201006,20201010,EMP-00280-00280,0,1,0,1,0,1,1,60.00,3.3,1,3.00,"Python Developer"
281,281,281,281,281,20201007,20201011,EMP-00281-00281,0,0,1,3,1,1,1,60.67,4.2,2,4.70,"Power BI Developer"
282,282,282,282,282,20201008,20201012,EMP-00282-00282,1,0,0,2,2,0,0,61.33,5.0,0,0.80,"Statistics Engineer"
283,283,283,283,283,20201009,20201013,EMP-00283-00283,0,1,0,4,3,0,0,62.00,5.8,1,1.70,HR
284,284,284,284,284,20201010,20201014,EMP-00284-00284,0,0,1,6,0,0,0,62.67,6.7,2,3.40,"Business Analyst"
285,285,285,285,285,20201011,20201015,EMP-00285-00285,1,0,0,0,1,1,1,63.33,7.5,0,2.50,"Scrum Master"
286,286,286,286,286,20201012,20201016,EMP-00286-00286,0,1,0,2,2,1,1,64.00,8.3,1,3.40,"Test Engineer"
287,287,287,287,287,20201013,20201017,EMP-00287-00287,0,0,1,4,3,1,0,64.67,9.2,2,4.10,"Data Test Engineer"
288,288,288,288,288,20201014,20201018,EMP-00288-00288,1,0,0,3,0,0,0,65.33,0.0,0,1.20,"Project Manager"
289,289,289,289,289,20201015,20201019,EMP-00289-00289,0,1,0,5,1,0,0,66.00,0.8,1,2.10,"Data Analyst"
290,290,290,290,290,20201016,20201020,EMP-00290-00290,0,0,1,2,2,1,1,66.67,1.7,2,2.80,"Data Engineer"
291,291,291,291,291,20201017,20201021,EMP-00291-00291,1,0,0,1,3,1,1,67.33,2.5,0,2.90,"AI Engineer"
292,292,292,292,292,20201018,20201022,EMP-00292-00292,0,1,0,3,0,0,0,68.00,3.3,1,2.80,"ML Engineer"
293,293,293,293,293,20201019,20201023,EMP-00293-00293,0,0,1,5,1,0,0,68.67,4.2,2,4.50,"Data Scientist"
294,294,294,294,294,20201020,20201024,EMP-00294-00294,1,0,0,4,2,1,0,69.33,5.0,0,1.60,"Data Specialist"
295,295,295,295,295,20201021,20201025,EMP-00295-00295,0,1,0,1,3,1,1,70.00,5.8,1,1.50,"SecOps Engineer"
296,296,296,296,296,20201022,20201026,EMP-00296-00296,0,0,1,3,0,1,1,70.67,6.7,2,3.20,"Security Engineer"
297,297,297,297,297,20201023,20201027,EMP-00297-00297,1,0,0,2,1,0,0,71.33,7.5,0,2.30,"IAM Engineer"
298,298,298,298,298,20201024,20201028,EMP-00298-00298,0,1,0,4,2,0,0,72.00,8.3,1,3.20,"Cyber Professional"
299,299,299,299,299,20201025,20201029,EMP-00299-00299,0,0,1,6,3,0,0,72.67,9.2,2,4.90,SDET
300,300,300,300,300,20201026,20201030,EMP-00300-00300,1,0,0,0,0,1,1,73.33,0.0,0,1.00,"Software Test Engineer"
301,301,301,301,301,20201027,20201031,EMP-00301-00301,0,1,0,2,1,1,1,74.00,0.8,1,1.90,"Software Developer"
302,302,302,302,302,20201028,20201101,EMP-00302-00302,0,0,1,4,2,0,0,74.67,1.7,2,2.60,"Full Stack Developer"
303,303,303,303,303,20201029,20201102,EMP-00303-00303,1,0,0,3,3,0,0,75.33,2.5,0,2.70,"Java Developer"
304,304,304,304,304,20201030,20201103,EMP-00304-00304,0,1,0,5,0,0,0,76.00,3.3,1,3.60,"Python Developer"
305,305,305,305,305,20201031,20201104,EMP-00305-00305,0,0,1,2,1,1,1,76.67,4.2,2,4.30,"Power BI Developer"
306,306,306,306,306,20201101,20201105,EMP-00306-00306,1,0,0,1,2,1,1,77.33,5.0,0,1.40,"Statistics Engineer"
307,307,307,307,307,20201102,20201106,EMP-00307-00307,0,1,0,3,3,0,0,78.00,5.8,1,1.30,HR
308,308,308,308,308,20201103,20201107,EMP-00308-00308,0,0,1,5,0,1,0,78.67,6.7,2,3.00,"Business Analyst"
309,309,309,309,309,20201104,20201108,EMP-00309-00309,1,0,0,4,1,0,0,79.33,7.5,0,3.10,"Scrum Master"
310,310,310,310,310,20201105,20201109,EMP-00310-00310,0,1,0,1,2,1,1,80.00,8.3,1,3.00,"Test Engineer"
311,311,311,311,311,20201106,20201110,EMP-00311-00311,0,0,1,3,3,1,1,80.67,9.2,2,4.70,"Data Test Engineer"
312,312,312,312,312,20201107,20201111,EMP-00312-00312,1,0,0,2,0,0,0,81.33,0.0,0,0.80,"Project Manager"
313,313,313,313,313,20201108,20201112,EMP-00313-00313,0,1,0,4,1,0,0,82.00,0.8,1,1.70,"Data Analyst"
314,314,314,314,314,20201109,20201113,EMP-00314-00314,0,0,1,6,2,0,0,82.67,1.7,2,3.40,"Data Engineer"
315,315,315,315,315,20201110,20201114,EMP-00315-00315,1,0,0,0,3,1,1,83.33,2.5,0,2.50,"AI Engineer"
316,316,316,316,316,20201111,20201115,EMP-00316-00316,0,1,0,2,0,1,1,84.00,3.3,1,3.40,"ML Engineer"
317,317,317,317,317,20201112,20201116,EMP-00317-00317,0,0,1,4,1,0,0,84.67,4.2,2,4.10,"Data Scientist"
318,318,318,318,318,20201113,20201117,EMP-00318-00318,1,0,0,3,2,0,0,85.33,5.0,0,1.20,"Data Specialist"
319,319,319,319,319,20201114,20201118,EMP-00319-00319,0,1,0,5,3,0,0,86.00,5.8,1,2.10,"SecOps Engineer"
320,320,320,320,320,20201115,20201119,EMP-00320-00320,0,0,1,2,0,1,1,86.67,6.7,2,2.80,"Security Engineer"
321,321,321,321,321,20201116,20201120,EMP-00321-00321,1,0,0,1,1,1,1,87.33,7.5,0,2.90,"IAM Engineer"
322,322,322,322,322,20201117,20201121,EMP-00322-00322,0,1,0,3,2,1,0,88.00,8.3,1,2.80,"Cyber Professional"
323,323,323,323,323,20201118,20201122,EMP-00323-00323,0,0,1,5,3,0,0,88.67,9.2,2,4.50,SDET
324,324,324,324,324,20201119,20201123,EMP-00324-00324,1,0,0,4,0,0,0,89.33,0.0,0,1.60,"Software Test Engineer"
325,325,325,325,325,20201120,20201124,EMP-00325-00325,0,1,0,1,1,1,1,90.00,0.8,1,1.50,"Software Developer"
326,326,326,326,326,20201121,20201125,EMP-00326-00326,0,0,1,3,2,1,1,90.67,1.7,2,3.20,"Full Stack Developer"
327,327,327,327,327,20201122,20201126,EMP-00327-00327,1,0,0,2,3,0,0,91.33,2.5,0,2.30,"Java Developer"
328,328,328,328,328,20201123,20201127,EMP-00328-00328,0,1,0,4,0,0,0,92.00,3.3,1,3.20,"Python Developer"
329,329,329,329,329,20201124,20201128,EMP-00329-00329,0,0,1,6,1,1,0,92.67,4.2,2,4.90,"Power BI Developer"
330,330,330,330,330,20201125,20201129,EMP-00330-00330,1,0,0,0,2,1,1,93.33,5.0,0,1.00,"Statistics Engineer"
331,331,331,331,331,20201126,20201130,EMP-00331-00331,0,1,0,2,3,1,1,94.00,5.8,1,1.90,HR
332,332,332,332,332,20201127,20201201,EMP-00332-00332,0,0,1,4,0,0,0,94.67,6.7,2,2.60,"Business Analyst"
333,333,333,333,333,20201128,20201202,EMP-00333-00333,1,0,0,3,1,0,0,95.33,7.5,0,2.70,"Scrum Master"
334,334,334,334,334,20201129,20201203,EMP-00334-00334,0,1,0,5,2,0,0,96.00,8.3,1,3.60,"Test Engineer"
335,335,335,335,335,20201130,20201204,EMP-00335-00335,0,0,1,2,3,1,1,96.67,9.2,2,4.30,"Data Test Engineer"
336,336,336,336,336,20201201,20201205,EMP-00336-00336,1,0,0,1,0,1,1,97.33,0.0,0,1.40,"Project Manager"
337,337,337,337,337,20201202,20201206,EMP-00337-00337,0,1,0,3,1,0,0,98.00,0.8,1,1.30,"Data Analyst"
338,338,338,338,338,20201203,20201207,EMP-00338-00338,0,0,1,5,2,0,0,98.67,1.7,2,3.00,"Data Engineer"
339,339,339,339,339,20201204,20201208,EMP-00339-00339,1,0,0,4,3,0,0,99.33,2.5,0,3.10,"AI Engineer"
340,340,340,340,340,20201205,20201209,EMP-00340-00340,0,1,0,1,0,1,1,100.00,3.3,1,3.00,"ML Engineer"
341,341,341,341,341,20201206,20201210,EMP-00341-00341,0,0,1,3,1,1,1,100.67,4.2,2,4.70,"Data Scientist"
342,342,342,342,342,20201207,20201211,EMP-00342-00342,1,0,0,2,2,0,0,101.33,5.0,0,0.80,"Data Specialist"
343,343,343,343,343,20201208,20201212,EMP-00343-00343,0,1,0,4,3,1,0,102.00,5.8,1,1.70,"SecOps Engineer"
344,344,344,344,344,20201209,20201213,EMP-00344-00344,0,0,1,6,0,0,0,102.67,6.7,2,3.40,"Security Engineer"
345,345,345,345,345,20201210,20201214,EMP-00345-00345,1,0,0,0,1,1,1,103.33,7.5,0,2.50,"IAM Engineer"
346,346,346,346,346,20201211,20201215,EMP-00346-00346,0,1,0,2,2,1,1,104.00,8.3,1,3.40,"Cyber Professional"
347,347,347,347,347,20201212,20201216,EMP-00347-00347,0,0,1,4,3,0,0,104.67,9.2,2,4.10,SDET
348,348,348,348,348,20201213,20201217,EMP-00348-00348,1,0,0,3,0,0,0,105.33,0.0,0,1.20,"Software Test Engineer"
349,349,349,349,349,20201214,20201218,EMP-00349-00349,0,1,0,5,1,0,0,106.00,0.8,1,2.10,"Software Developer"
350,350,350,350,350,20201215,20201219,EMP-00350-00350,0,0,1,2,2,1,1,106.67,1.7,2,2.80,"Full Stack Developer"
351,351,351,351,351,20201216,20201220,EMP-00351-00351,1,0,0,1,3,1,1,107.33,2.5,0,2.90,"Java Developer"
352,352,352,352,352,20201217,20201221,EMP-00352-00352,0,1,0,3,0,0,0,108.00,3.3,1,2.80,"Python Developer"
353,353,353,353,353,20201218,20201222,EMP-00353-00353,0,0,1,5,1,0,0,108.67,4.2,2,4.50,"Power BI Developer"
354,354,354,354,354,20201219,20201223,EMP-00354-00354,1,0,0,4,2,0,0,109.33,5.0,0,1.60,"Statistics Engineer"
355,355,355,355,355,20201220,20201224,EMP-00355-00355,0,1,0,1,3,1,1,110.00,5.8,1,1.50,HR
356,356,356,356,356,20201221,20201225,EMP-00356-00356,0,0,1,3,0,1,1,110.67,6.7,2,3.20,"Business Analyst"
357,357,357,357,357,20201222,20201226,EMP-00357-00357,1,0,0,2,1,1,0,111.33,7.5,0,2.30,"Scrum Master"
358,358,358,358,358,20201223,20201227,EMP-00358-00358,0,1,0,4,2,0,0,112.00,8.3,1,3.20,"Test Engineer"
359,359,359,359,359,20201224,20201228,EMP-00359-00359,0,0,1,6,3,0,0,112.67,9.2,2,4.90,"Data Test Engineer"
360,360,360,360,360,20201225,20201229,EMP-00360-00360,1,0,0,0,0,1,1,113.33,0.0,0,1.00,"Project Manager"
361,361,361,361,361,20201226,20201230,EMP-00361-00361,0,1,0,2,1,1,1,114.00,0.8,1,1.90,"Data Analyst"
362,362,362,362,362,20201227,20201231,EMP-00362-00362,0,0,1,4,2,0,0,114.67,1.7,2,2.60,"Data Engineer"
363,363,363,363,363,20201228,20210101,EMP-00363-00363,1,0,0,3,3,0,0,115.33,2.5,0,2.70,"AI Engineer"
364,364,364,364,364,20201229,20210102,EMP-00364-00364,0,1,0,5,0,1,0,116.00,3.3,1,3.60,"ML Engineer"
365,365,365,365,365,20201230,20210103,EMP-00365-00365,0,0,1,2,1,1,1,116.67,4.2,2,4.30,"Data Scientist"
366,366,366,366,366,20201231,20210104,EMP-00366-00366,1,0,0,1,2,1,1,117.33,5.0,0,1.40,"Data Specialist"
367,367,367,367,367,20210101,20210105,EMP-00367-00367,0,1,0,3,3,0,0,118.00,5.8,1,1.30,"SecOps Engineer"
368,368,368,368,368,20210102,20210106,EMP-00368-00368,0,0,1,5,0,0,0,118.67,6.7,2,3.00,"Security Engineer"
369,369,369,369,369,20210103,20210107,EMP-00369-00369,1,0,0,4,1,0,0,119.33,7.5,0,3.10,"IAM Engineer"
370,370,370,370,370,20210104,20210108,EMP-00370-00370,0,1,0,1,2,1,1,120.00,8.3,1,3.00,"Cyber Professional"
371,371,371,371,371,20210105,20210109,EMP-00371-00371,0,0,1,3,3,1,1,120.67,9.2,2,4.70,SDET
372,372,372,372,372,20210106,20210110,EMP-00372-00372,1,0,0,2,0,0,0,121.33,0.0,0,0.80,"Software Test Engineer"
373,373,373,373,373,20210107,20210111,EMP-00373-00373,0,1,0,4,1,0,0,122.00,0.8,1,1.70,"Software Developer"
374,374,374,374,374,20210108,20210112,EMP-00374-00374,0,0,1,6,2,0,0,122.67,1.7,2,3.40,"Full Stack Developer"
375,375,375,375,375,20210109,20210113,EMP-00375-00375,1,0,0,0,3,1,1,123.33,2.5,0,2.50,"Java Developer"
376,376,376,376,376,20210110,20210114,EMP-00376-00376,0,1,0,2,0,1,1,124.00,3.3,1,3.40,"Python Developer"
377,377,377,377,377,20210111,20210115,EMP-00377-00377,0,0,1,4,1,0,0,124.67,4.2,2,4.10,"Power BI Developer"
378,378,378,378,378,20210112,20210116,EMP-00378-00378,1,0,0,3,2,1,0,125.33,5.0,0,1.20,"Statistics Engineer"
379,379,379,379,379,20210113,20210117,EMP-00379-00379,0,1,0,5,3,0,0,126.00,5.8,1,2.10,HR
380,380,380,380,380,20210114,20210118,EMP-00380-00380,0,0,1,2,0,1,1,126.67,6.7,2,2.80,"Business Analyst"
381,381,381,381,381,20210115,20210119,EMP-00381-00381,1,0,0,1,1,1,1,127.33,7.5,0,2.90,"Scrum Master"
382,382,382,382,382,20210116,20210120,EMP-00382-00382,0,1,0,3,2,0,0,128.00,8.3,1,2.80,"Test Engineer"
383,383,383,383,383,20210117,20210121,EMP-00383-00383,0,0,1,5,3,0,0,128.67,9.2,2,4.50,"Data Test Engineer"
384,384,384,384,384,20210118,20210122,EMP-00384-00384,1,0,0,4,0,0,0,129.33,0.0,0,1.60,"Project Manager"
385,385,385,385,385,20210119,20210123,EMP-00385-00385,0,1,0,1,1,1,1,130.00,0.8,1,1.50,"Data Analyst"
386,386,386,386,386,20210120,20210124,EMP-00386-00386,0,0,1,3,2,1,1,130.67,1.7,2,3.20,"Data Engineer"
387,387,387,387,387,20210121,20210125,EMP-00387-00387,1,0,0,2,3,0,0,131.33,2.5,0,2.30,"AI Engineer"
388,388,388,388,388,20210122,20210126,EMP-00388-00388,0,1,0,4,0,0,0,132.00,3.3,1,3.20,"ML Engineer"
389,389,389,389,389,20210123,20210127,EMP-00389-00389,0,0,1,6,1,0,0,132.67,4.2,2,4.90,"Data Scientist"
390,390,390,390,390,20210124,20210128,EMP-00390-00390,1,0,0,0,2,1,1,133.33,5.0,0,1.00,"Data Specialist"
391,391,391,391,391,20210125,20210129,EMP-00391-00391,0,1,0,2,3,1,1,134.00,5.8,1,1.90,"SecOps Engineer"
392,392,392,392,392,20210126,20210130,EMP-00392-00392,0,0,1,4,0,1,0,134.67,6.7,2,2.60,"Security Engineer"
393,393,393,393,393,20210127,20210131,EMP-00393-00393,1,0,0,3,1,0,0,135.33,7.5,0,2.70,"IAM Engineer"
394,394,394,394,394,20210128,20210201,EMP-00394-00394,0,1,0,5,2,0,0,136.00,8.3,1,3.60,"Cyber Professional"
395,395,395,395,395,20210129,20210202,EMP-00395-00395,0,0,1,2,3,1,1,136.67,9.2,2,4.30,SDET
396,396,396,396,396,20210130,20210203,EMP-00396-00396,1,0,0,1,0,1,1,137.33,0.0,0,1.40,"Software Test Engineer"
397,397,397,397,397,20210131,20210204,EMP-00397-00397,0,1,0,3,1,0,0,138.00,0.8,1,1.30,"Software Developer"
398,398,398,398,398,20210201,20210205,EMP-00398-00398,0,0,1,5,2,0,0,138.67,1.7,2,3.00,"Full Stack Developer"
399,399,399,399,399,20210202,20210206,EMP-00399-00399,1,0,0,4,3,1,0,139.33,2.5,0,3.10,"Java Developer"
400,400,400,400,400,20210203,20210207,EMP-00400-00400,0,1,0,1,0,1,1,6.67,3.3,1,3.00,"Python Developer"
401,401,401,401,401,20210204,20210208,EMP-00401-00401,0,0,1,3,1,1,1,7.33,4.2,2,4.70,"Power BI Developer"
402,402,402,402,402,20210205,20210209,EMP-00402-00402,1,0,0,2,2,0,0,8.00,5.0,0,0.80,"Statistics Engineer"
403,403,403,403,403,20210206,20210210,EMP-00403-00403,0,1,0,4,3,0,0,8.67,5.8,1,1.70,HR
404,404,404,404,404,20210207,20210211,EMP-00404-00404,0,0,1,6,0,0,0,9.33,6.7,2,3.40,"Business Analyst"
405,405,405,405,405,20210208,20210212,EMP-00405-00405,1,0,0,0,1,1,1,10.00,7.5,0,2.50,"Scrum Master"
406,406,406,406,406,20210209,20210213,EMP-00406-00406,0,1,0,2,2,1,1,10.67,8.3,1,3.40,"Test Engineer"
407,407,407,407,407,20210210,20210214,EMP-00407-00407,0,0,1,4,3,0,0,11.33,9.2,2,4.10,"Data Test Engineer"
408,408,408,408,408,20210211,20210215,EMP-00408-00408,1,0,0,3,0,0,0,12.00,0.0,0,1.20,"Project Manager"
409,409,409,409,409,20210212,20210216,EMP-00409-00409,0,1,0,5,1,0,0,12.67,0.8,1,2.10,"Data Analyst"
410,410,410,410,410,20210213,20210217,EMP-00410-00410,0,0,1,2,2,1,1,13.33,1.7,2,2.80,"Data Engineer"
411,411,411,411,411,20210214,20210218,EMP-00411-00411,1,0,0,1,3,1,1,14.00,2.5,0,2.90,"AI Engineer"
412,412,412,412,412,20210215,20210219,EMP-00412-00412,0,1,0,3,0,0,0,14.67,3.3,1,2.80,"ML Engineer"
413,413,413,413,413,20210216,20210220,EMP-00413-00413,0,0,1,5,1,1,0,15.33,4.2,2,4.50,"Data Scientist"
414,414,414,414,414,20210217,20210221,EMP-00414-00414,1,0,0,4,2,0,0,16.00,5.0,0,1.60,"Data Specialist"
415,415,415,415,415,20210218,20210222,EMP-00415-00415,0,1,0,1,3,1,1,16.67,5.8,1,1.50,"SecOps Engineer"
416,416,416,416,416,20210219,20210223,EMP-00416-00416,0,0,1,3,0,1,1,17.33,6.7,2,3.20,"Security Engineer"
417,417,417,417,417,20210220,20210224,EMP-00417-00417,1,0,0,2,1,0,0,18.00,7.5,0,2.30,"IAM Engineer"
418,418,418,418,418,20210221,20210225,EMP-00418-00418,0,1,0,4,2,0,0,18.67,8.3,1,3.20,"Cyber Professional"
419,419,419,419,419,20210222,20210226,EMP-00419-00419,0,0,1,6,3,0,0,19.33,9.2,2,4.90,SDET
420,420,420,420,420,20210223,20210227,EMP-00420-00420,1,0,0,0,0,1,1,20.00,0.0,0,1.00,"Software Test Engineer"
421,421,421,421,421,20210224,20210228,EMP-00421-00421,0,1,0,2,1,1,1,20.67,0.8,1,1.90,"Software Developer"
422,422,422,422,422,20210225,20210301,EMP-00422-00422,0,0,1,4,2,0,0,21.33,1.7,2,2.60,"Full Stack Developer"
423,423,423,423,423,20210226,20210302,EMP-00423-00423,1,0,0,3,3,0,0,22.00,2.5,0,2.70,"Java Developer"
424,424,424,424,424,20210227,20210303,EMP-00424-00424,0,1,0,5,0,0,0,22.67,3.3,1,3.60,"Python Developer"
